"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","GA1","GE1","GF1","MA1","OC1","REM","EQD"
"00702699999","2017-03-16T04:34:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0150,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160434Z AUTO 00000KT 9999 CLR 15/04 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T04:39:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","050,1,N,0005,1","99999,9,9,N","009999,1,9,9","+0140,1","+0040,1","99999,9",,"02,1,+00030,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00030,1,99,9,99,9","99999,9,99999,9",,"MET108MOBOB0 METAR 7026 //008 000000 160439Z AUTO 05001KT 9999 FEW001 14/04 A2546 RMK CDP03661 FEW001 CLD AVG 001=",
"00702699999","2017-03-16T04:44:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0160,1","+0050,1","99999,9","05,1",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET093MOBOB0 METAR 7026 //008 000000 160444Z AUTO 00000KT 9999 HZ CLR 16/05 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T04:49:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","160,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0160,1","+0050,1","99999,9","05,1",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET093MOBOB0 METAR 7026 //008 000000 160449Z AUTO 16001KT 9999 HZ CLR 16/05 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T04:54:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0150,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160454Z AUTO 00000KT 9999 CLR 15/04 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T04:59:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0160,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160459Z AUTO 00000KT 9999 CLR 16/04 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T05:04:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0150,1","+0050,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160504Z AUTO VRB01KT 9999 CLR 15/05 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T05:09:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,N","009999,1,9,9","+0150,1","+0050,1","99999,9",,"04,1,+00671,1,99,9","9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00671,1,99,9,99,9","99999,9,99999,9",,"MET108MOBOB0 METAR 7026 //008 000000 160509Z AUTO VRB01KT 9999 SCT022 15/05 A2546 RMK CDP03661 SCT022 CLD AVG 022=",
"00702699999","2017-03-16T05:14:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","120,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0150,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160514Z AUTO 12001KT 9999 CLR 15/04 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T05:19:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0150,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160519Z AUTO VRB01KT 9999 CLR 15/04 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T05:24:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","140,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0150,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160524Z AUTO 14001KT 9999 CLR 15/04 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T05:29:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0160,1","+0050,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160529Z AUTO VRB01KT 9999 CLR 16/05 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T05:34:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0160,1","+0050,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160534Z AUTO VRB01KT 9999 CLR 16/05 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T05:39:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0150,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160539Z AUTO 00000KT 9999 CLR 15/03 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T05:44:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","140,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0160,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160544Z AUTO 14001KT 9999 CLR 16/04 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T05:49:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0150,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160549Z AUTO VRB01KT 9999 CLR 15/04 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T05:54:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","100,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0160,1","+0050,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160554Z AUTO 10001KT 9999 CLR 16/05 A2546 RMK CDP03661 CLR=",
"00702699999","2017-03-16T05:59:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","160,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0170,1","+0050,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160559Z AUTO 16001KT 9999 CLR 17/05 A2545 RMK CDP03661 CLR=",
"00702699999","2017-03-16T06:04:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0160,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160604Z AUTO 00000KT 9999 CLR 16/04 A2545 RMK CDP03661 CLR=",
"00702699999","2017-03-16T06:09:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","170,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0160,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160609Z AUTO 17001KT 9999 CLR 16/04 A2545 RMK CDP03661 CLR=",
"00702699999","2017-03-16T06:14:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","150,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0160,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160614Z AUTO 15001KT 9999 CLR 16/03 A2545 RMK CDP03661 CLR=",
"00702699999","2017-03-16T06:19:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0160,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160619Z AUTO 00000KT 9999 CLR 16/04 A2545 RMK CDP03661 CLR=",
"00702699999","2017-03-16T06:24:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0015,1","22000,1,9,N","009999,1,9,9","+0170,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160624Z AUTO VRB03KT 9999 CLR 17/04 A2544 RMK CDP03661 CLR=",
"00702699999","2017-03-16T06:29:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0160,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160629Z AUTO VRB01KT 9999 CLR 16/04 A2545 RMK CDP03661 CLR=",
"00702699999","2017-03-16T06:34:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0160,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160634Z AUTO 00000KT 9999 CLR 16/03 A2545 RMK CDP03661 CLR=",
"00702699999","2017-03-16T06:39:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0170,1","+0050,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160639Z AUTO 00000KT 9999 CLR 17/05 A2544 RMK CDP03661 CLR=",
"00702699999","2017-03-16T06:44:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","180,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0160,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160644Z AUTO 18001KT 9999 CLR 16/04 A2544 RMK CDP03661 CLR=",
"00702699999","2017-03-16T06:49:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","040,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0160,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160649Z AUTO 04001KT 9999 CLR 16/03 A2544 RMK CDP03661 CLR=",
"00702699999","2017-03-16T06:54:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","009999,1,9,9","+0160,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160654Z AUTO VRB02KT 9999 CLR 16/04 A2544 RMK CDP03661 CLR=",
"00702699999","2017-03-16T06:59:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0160,1","+0040,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160659Z AUTO VRB01KT 9999 CLR 16/04 A2544 RMK CDP03661 CLR=",
"00702699999","2017-03-16T07:04:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160704Z AUTO VRB01KT 9999 CLR 17/03 A2544 RMK CDP03661 CLR=",
"00702699999","2017-03-16T07:24:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0160,1","+0020,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160724Z AUTO 00000KT 9999 CLR 16/02 A2544 RMK CDP03661 CLR=",
"00702699999","2017-03-16T07:29:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160729Z AUTO 00000KT 9999 CLR 17/03 A2543 RMK CDP03661 CLR=",
"00702699999","2017-03-16T07:34:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160734Z AUTO 00000KT 9999 CLR 17/03 A2543 RMK CDP03661 CLR=",
"00702699999","2017-03-16T07:39:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0180,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160739Z AUTO 00000KT 9999 CLR 18/03 A2543 RMK CDP03661 CLR=",
"00702699999","2017-03-16T07:44:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0180,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160744Z AUTO 00000KT 9999 CLR 18/03 A2542 RMK CDP03661 CLR=",
"00702699999","2017-03-16T07:49:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","170,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0180,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160749Z AUTO 17001KT 9999 CLR 18/03 A2542 RMK CDP03661 CLR=",
"00702699999","2017-03-16T07:54:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160754Z AUTO VRB01KT 9999 CLR 17/03 A2542 RMK CDP03661 CLR=",
"00702699999","2017-03-16T07:59:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","160,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0180,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160759Z AUTO 16001KT 9999 CLR 18/03 A2542 RMK CDP03661 CLR=",
"00702699999","2017-03-16T08:04:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160804Z AUTO VRB01KT 9999 CLR 17/03 A2541 RMK CDP03661 CLR=",
"00702699999","2017-03-16T08:09:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160809Z AUTO VRB02KT 9999 CLR 17/03 A2541 RMK CDP03661 CLR=",
"00702699999","2017-03-16T08:14:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","060,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160814Z AUTO 06001KT 9999 CLR 17/03 A2541 RMK CDP03661 CLR=",
"00702699999","2017-03-16T08:19:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","110,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160819Z AUTO 11001KT 9999 CLR 17/03 A2541 RMK CDP03661 CLR=",
"00702699999","2017-03-16T08:24:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","120,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0180,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160824Z AUTO 12001KT 9999 CLR 18/03 A2541 RMK CDP03661 CLR=",
"00702699999","2017-03-16T08:29:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","040,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0180,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160829Z AUTO 04001KT 9999 CLR 18/03 A2540 RMK CDP03661 CLR=",
"00702699999","2017-03-16T08:34:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160834Z AUTO VRB01KT 9999 CLR 17/03 A2540 RMK CDP03661 CLR=",
"00702699999","2017-03-16T08:39:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","99999,9,99999,9",,"MET090MOBOB0 METAR 7026 //008 000000 160839Z AUTO 00000KT 9999 CLR 17/03 A2540 RMK CDP03661 CLR=",
"00702699999","2017-03-16T08:44:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","120,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160844Z AUTO 12001KT 9999 CLR 17/03 A2539 RMK CDP03661 CLR=","Q01859.8 1APOA  "
"00702699999","2017-03-16T08:49:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160849Z AUTO VRB02KT 9999 CLR 17/03 A2539 RMK CDP03661 CLR=","Q01859.8 1APOA  "
"00702699999","2017-03-16T08:54:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","100,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160854Z AUTO 10001KT 9999 CLR 17/03 A2539 RMK CDP03661 CLR=","Q01859.8 1APOA  "
"00702699999","2017-03-16T08:59:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160859Z AUTO VRB01KT 9999 CLR 17/03 A2539 RMK CDP03661 CLR=","Q01859.8 1APOA  "
"00702699999","2017-03-16T09:04:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160904Z AUTO 00000KT 9999 CLR 17/03 A2538 RMK CDP03661 CLR=","Q01859.5 1APOA  "
"00702699999","2017-03-16T09:09:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0180,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160909Z AUTO 00000KT 9999 CLR 18/03 A2538 RMK CDP03661 CLR=","Q01859.5 1APOA  "
"00702699999","2017-03-16T09:14:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","160,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0180,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160914Z AUTO 16001KT 9999 CLR 18/03 A2538 RMK CDP03661 CLR=","Q01859.5 1APOA  "
"00702699999","2017-03-16T09:19:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0180,1","+0020,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160919Z AUTO 00000KT 9999 CLR 18/02 A2538 RMK CDP03661 CLR=","Q01859.5 1APOA  "
"00702699999","2017-03-16T09:24:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","160,1,N,0010,1","22000,1,9,N","009999,1,9,9","+0180,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160924Z AUTO 16002KT 9999 CLR 18/03 A2538 RMK CDP03661 CLR=","Q01859.5 1APOA  "
"00702699999","2017-03-16T09:29:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","140,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0180,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160929Z AUTO 14001KT 9999 CLR 18/03 A2538 RMK CDP03661 CLR=","Q01859.5 1APOA  "
"00702699999","2017-03-16T09:34:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0180,1","+0030,1","99999,9",,"02,1,+03078,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,03078,1,99,9,99,9",,,"MET108MOBOB0 METAR 7026 //008 000000 160934Z AUTO 00000KT 9999 FEW101 18/03 A2537 RMK CDP03661 FEW101 CLD AVG 101=","Q01859.1 1APOA  "
"00702699999","2017-03-16T09:39:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","030,1,N,0005,1","22000,1,9,N","009999,1,9,9","+0180,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160939Z AUTO 03001KT 9999 CLR 18/03 A2537 RMK CDP03661 CLR=","Q01859.1 1APOA  "
"00702699999","2017-03-16T09:44:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0170,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160944Z AUTO VRB01KT 9999 CLR 17/03 A2537 RMK CDP03661 CLR=","Q01859.1 1APOA  "
"00702699999","2017-03-16T09:49:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0170,1","+0020,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160949Z AUTO VRB01KT 9999 CLR 17/02 A2537 RMK CDP03661 CLR=","Q01859.1 1APOA  "
"00702699999","2017-03-16T09:54:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","009999,1,9,9","+0190,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160954Z AUTO VRB02KT 9999 CLR 19/03 A2537 RMK CDP03661 CLR=","Q01859.1 1APOA  "
"00702699999","2017-03-16T09:59:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0180,1","+0020,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 160959Z AUTO VRB01KT 9999 CLR 18/02 A2536 RMK CDP03661 CLR=","Q01858.8 1APOA  "
"00702699999","2017-03-16T10:04:00","4","0.0","0.0","7026.0","WXPOD 7026, AF","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","009999,1,9,9","+0180,1","+0030,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"MET090MOBOB0 METAR 7026 //008 000000 161004Z AUTO VRB01KT 9999 CLR 18/03 A2536 RMK CDP03661 CLR=","Q01858.8 1APOA  "
